Wens AQI,CO,Ozone,SO2,PM10,PM25,NO2
76.34,8,64,36,22,60,42
89.94,10,77,33,39,57,57
76.61,13,49,10,40,66,42
75.51,9,51,17,49,64,49
59.93,10,51,27,12,43,32
63.79,10,42,9,30,53,52
75,10,64,14,21,57,33
110.97,10,97,16,35,69,50
95.1,10,58,21,39,83,42
88.54,9,46,21,29,79,31
90.76,13,50,13,31,80,45
111.28,11,93,19,27,89,78
147.97,16,126,40,43,115,58
107.42,11,90,27,41,89,52
120.33,13,105,29,26,75,57
86.74,16,44,10,21,75,58
111.11,13,44,52,52,99,35
115.68,11,61,17,39,103,46
97.81,11,50,21,39,87,40
131.38,9,90,39,45,114,38
155.05,9,136,17,41,101,53
144.48,9,126,26,36,90,73
135.47,7,119,33,42,83,49
148.31,10,136,24,34,59,44
105.4,10,90,26,39,79,43
103.46,10,90,43,19,67,39
81.1,11,41,52,19,70,38
71.04,9,36,44,29,61,41
75.8,16,36,34,28,66,44
99.2,13,67,74,31,83,50
158.32,11,140,39,54,89,60
118.08,11,93,17,49,100,54
116.59,10,101,23,24,84,39
67.53,11,49,11,29,58,20
72.9,11,43,30,15,64,27
86.97,10,64,34,32,74,39
81.98,11,44,24,49,71,42
71.32,10,48,29,27,61,38
103.29,10,90,21,46,62,51
136.88,10,122,16,38,75,49
142.84,11,126,21,33,91,40
89.35,9,48,14,40,79,39
81.02,8,45,7,46,71,32
74.71,10,37,11,27,66,40
76.28,10,34,24,20,67,44
69.17,10,29,59,23,52,18
93.81,13,34,79,46,74,30
71.05,14,42,23,20,62,35
73.54,11,50,11,27,64,18
123.17,10,38,109,51,68,28
70.52,10,33,51,28,60,28
61.11,11,27,39,16,53,24
63.36,15,46,27,24,54,24
81.48,10,30,44,32,72,29
71.93,10,41,52,17,61,32
77.17,13,44,61,23,64,51
72.99,14,44,41,23,63,37
73.61,13,54,37,27,62,42
80.43,9,37,41,37,71,30
99.99,13,43,86,30,64,56
72.44,13,35,17,26,64,38
65.3,11,37,51,10,55,24
80.77,14,45,37,27,69,54
98.69,10,84,30,52,69,52
65.93,15,34,34,21,58,28
88.63,11,47,20,55,77,26
82.22,9,37,54,33,71,26
63.58,11,31,52,31,53,25
52,10,31,29,15,45,25
63.18,14,33,46,19,53,42
82.85,15,43,61,28,70,42
80.64,15,50,14,53,68,57
67.52,18,35,27,56,54,40
71.21,16,36,55,34,59,48
38.98,11,32,4,32,32,16
41.25,14,34,6,23,27,34
51.68,15,34,16,18,41,43
86.2,17,42,33,36,74,57
123.06,19,54,106,51,81,50
91.45,17,43,21,49,79,57
107.88,19,44,92,53,74,53
102.96,14,71,55,51,87,61
105.4,16,87,67,41,85,66
105.45,16,64,85,57,87,60
92.46,20,61,51,33,79,45
69.1,11,31,16,32,60,43
71.38,13,38,59,37,57,44
76.75,15,39,16,65,55,45
109.01,16,40,96,25,62,45
66.09,11,35,39,29,57,37
61.16,14,35,30,26,52,41
72.22,15,35,31,37,62,46
61.75,14,41,27,36,52,42
92.14,16,32,77,60,70,42
68.37,18,33,19,47,57,52
74.71,11,38,19,36,66,36
79.02,11,42,17,21,69,47
82.06,11,35,19,31,74,34
63.65,10,29,26,22,57,23
57.34,10,34,29,49,36,28
46.67,14,26,37,12,39,21
64.52,15,26,49,25,54,40
62.11,16,35,30,30,54,30
41.8,17,35,14,13,31,28
61.23,19,30,34,22,52,42
67.94,19,31,24,31,57,54
114.4,18,23,23,46,102,60
64.83,14,31,16,53,54,36
55.74,23,31,11,31,47,40
63.43,20,31,39,16,54,42
78.48,15,32,14,27,69,46
82.22,14,40,24,54,70,54
93.48,15,42,27,54,81,55
125.68,14,43,14,52,114,52
117.91,13,30,39,45,105,61
133.61,18,30,19,38,125,35
82.19,14,28,17,18,75,33
54.58,7,31,9,9,48,30
67.47,11,30,20,28,58,46
88.02,15,27,34,34,77,53
97.71,11,19,65,26,85,39
77.36,13,28,16,36,69,37
93.66,13,25,19,36,85,39
80.23,13,27,10,16,74,28
98.35,8,35,11,26,91,25
81.61,8,28,39,21,73,34
59.28,9,20,50,12,43,42
63.41,10,21,41,12,55,30
63.71,8,25,37,9,56,28
54.63,7,27,47,11,36,28
98.55,15,28,31,14,90,40
66.38,15,24,29,15,58,40
68.14,9,26,27,19,61,32
61.95,8,19,33,12,55,26
89.53,8,20,41,28,81,25
61.54,9,27,19,16,54,36
80.06,13,20,30,29,71,43
70.3,11,31,17,15,62,40
95.23,9,32,44,35,85,44
83.54,9,29,67,36,70,42
98.1,10,31,71,57,83,44
83.52,14,26,39,28,73,49
94.58,15,21,33,41,82,62
105.75,11,22,20,35,96,47
106.55,14,23,20,25,98,42
44.84,9,37,30,20,35,30
105.84,11,31,33,37,96,44
92.21,15,30,33,34,81,54
104.75,24,29,44,49,88,84
93.93,16,31,49,40,80,66
121.37,13,33,105,29,84,48
128.62,11,31,114,27,77,36
119.88,13,27,104,23,83,46
108.61,16,31,29,38,95,69
120.91,14,30,16,34,112,41
89.9,14,29,19,24,81,43
95.35,16,27,20,29,85,52
100.38,15,25,13,20,92,42
51.15,15,31,7,6,44,34
51.04,13,33,23,20,43,36
79.7,15,32,30,20,69,53
92.37,16,22,65,31,79,48
93.95,11,22,26,25,85,44
78.11,7,26,14,18,71,34
70.79,7,23,11,15,65,27
58.33,6,32,51,9,35,12
57.25,7,33,50,11,23,31
55.85,10,25,37,25,46,46
113.02,10,31,102,20,55,33
70,9,22,31,26,59,56
97.85,7,31,51,65,84,43
58.64,6,30,24,36,50,38
85.95,5,28,54,75,27,34
77.38,13,31,29,34,67,49
78.02,17,35,20,36,67,53
59.91,8,31,21,23,52,36
84.73,7,32,41,41,75,41
79.85,10,33,47,27,69,48
86.62,11,21,17,37,77,46
110.17,9,29,59,35,98,39
75.76,9,31,56,15,64,47
92.81,9,29,24,17,84,43
69.59,8,33,20,18,62,34
74.95,8,33,30,21,65,48
68.06,9,31,27,19,58,50
81.1,9,30,43,54,69,49
71.16,8,31,26,23,63,37
73.21,10,34,23,25,64,43
92.11,9,29,46,22,82,42
105.79,9,31,34,35,95,51
99.49,13,31,6,21,90,48
93.09,11,32,19,25,83,50
89.47,13,38,33,19,78,56
93.78,14,35,62,27,81,42
82.68,14,38,4,8,74,42
83.28,16,40,16,14,75,30
90.91,13,42,17,11,83,18
92.46,14,44,49,17,81,51
113.51,14,37,100,9,62,62
74.65,15,40,23,9,64,52
83.14,17,38,47,14,71,57
81.99,16,35,11,18,73,43
77.28,17,37,11,19,64,65
120.55,16,36,107,26,67,42
86.98,16,33,74,18,64,44
85.74,18,36,61,16,72,63
81.81,17,42,56,13,69,58
97.96,17,44,85,18,63,39
77.66,18,67,19,7,54,35
91.17,24,43,79,19,40,57
65.62,24,34,10,12,55,54
92.06,20,31,16,30,82,49
71.41,20,33,7,17,64,33
79.39,20,38,69,22,49,25
44.09,23,36,24,31,35,29
65.3,20,32,11,12,58,33
59.69,24,36,14,8,52,29
68.08,26,36,16,9,58,49
79.24,10,28,10,12,71,42
83.2,13,36,19,17,75,37
57.74,13,37,23,12,48,47
77.71,10,38,7,17,68,48
61.37,9,35,33,8,53,38
75,13,43,17,19,63,60
102.56,14,36,87,30,76,54
53.88,10,39,19,30,45,39
62.1,10,35,20,20,53,43
81.14,13,31,11,31,72,44
59.42,13,38,10,13,52,22
53.94,10,38,9,10,35,46
79.46,14,29,11,26,69,54
92.97,10,33,30,31,84,40
71.91,10,31,9,8,63,46
93.99,9,42,79,33,69,61
90.08,7,42,76,36,60,63
68.79,6,41,44,19,59,35
75.79,9,36,61,34,63,43
67.15,10,39,21,24,57,48
79.78,8,31,31,24,70,47
81.65,7,42,47,37,70,51
69.4,5,38,14,31,61,35
80.3,6,39,47,43,68,55
74.8,6,42,43,25,63,55
64.77,7,37,21,19,55,47
81.71,7,32,10,22,74,36
72.81,6,31,17,23,66,26
74.48,9,38,14,18,66,39
47.52,10,39,13,28,38,38
58.85,9,43,14,29,45,49
69.82,9,43,19,61,32,15
54.24,9,44,13,45,27,35
59.76,9,44,14,49,42,49
70.63,10,45,23,26,36,61
55.7,10,46,34,31,42,40
76.77,13,50,41,26,52,65
89.42,13,34,66,33,74,71
113.2,10,44,99,31,68,48
71.19,11,46,23,41,60,50
77.18,6,36,44,42,67,35
57.97,7,45,47,37,43,47
72.05,15,43,16,34,62,45
102.07,11,39,26,32,93,39
75.62,14,44,19,15,66,44
104.26,15,43,30,46,93,49
81.77,14,44,11,28,73,19
55.07,7,45,44,23,42,42
54.21,6,45,23,32,35,42
102.09,11,54,40,56,62,88
63.68,10,38,41,44,52,52
66.19,6,38,16,49,56,28
60.32,7,41,23,7,52,30
51.55,5,44,29,13,35,27
66.77,5,42,46,8,57,28
62.15,5,42,16,9,54,26
65.05,7,39,36,28,55,45
77.79,8,45,66,24,54,44
70.43,9,44,13,19,61,42
52.85,8,36,31,13,45,28
61.1,7,44,27,12,52,33
69.53,8,50,20,20,59,43
56.85,8,46,10,21,45,47
57.78,10,36,10,19,49,42
41.79,11,31,34,18,34,32
57.46,15,45,47,25,43,44
69.68,15,58,23,26,56,43
60.45,13,46,50,19,42,44
57.13,15,48,31,40,34,33
48.84,17,40,10,39,39,30
48.71,15,39,13,24,39,40
62.53,14,41,14,38,53,42
89.35,15,45,77,30,52,54
63.13,18,44,19,14,53,47
74.33,26,49,49,23,63,39
68.05,15,54,13,31,57,38
99.05,15,74,11,47,84,52
118.65,18,84,16,53,102,44
112.81,17,97,21,41,75,63
73.37,16,44,20,28,63,47
49.53,15,35,7,14,43,9
51.86,22,44,10,15,40,18
52.75,22,40,11,25,34,44
49.85,23,41,30,37,31,37
77.2,20,32,11,17,70,31
78.77,8,51,29,28,68,38
89.2,14,71,67,54,73,49
98.19,11,54,13,36,87,40
90.13,9,77,13,24,73,27
97.73,9,80,81,51,56,41
57.79,10,36,16,48,44,41
62.81,10,47,14,14,53,42
44.66,9,33,10,11,38,24
77.87,13,38,67,31,50,36
102.9,13,28,17,24,95,37
80.24,14,37,13,24,72,36
89.99,13,77,11,21,69,37
74.58,8,45,20,35,65,30
108.6,8,54,96,48,48,50
78.8,8,45,41,65,65,45
147.6,11,133,16,41,75,42
107.55,13,90,14,47,87,63
118.01,17,100,57,41,87,56
130.39,14,115,19,46,75,54
117.32,9,101,19,56,81,45
106.58,9,90,19,65,80,43
65.01,8,37,9,10,57,38
74.16,9,35,36,21,66,25
76.59,8,25,16,17,71,22
64.9,5,35,20,13,58,17
62.99,6,45,52,26,50,33
70.22,10,46,34,32,60,38
83.67,11,39,71,19,63,39
92.8,10,80,44,21,60,48
112.67,15,97,26,35,77,55
112.88,11,97,40,36,79,48
90.44,13,71,10,24,77,39
67.76,13,41,14,20,59,36
86.92,9,74,9,30,67,40
61.04,5,33,13,24,54,26
57.38,6,23,14,22,52,23
114.05,5,25,103,25,57,29
72.23,13,49,47,31,61,39
91.87,13,77,37,54,70,40
69.67,10,58,33,23,56,41
107.91,8,61,94,49,54,50
107.88,15,93,36,53,66,61
165.12,13,143,14,43,122,51
83.49,9,71,23,27,63,39
101.47,9,87,9,35,77,39
87.01,14,50,21,25,76,49
179.22,9,129,27,48,156,42
179.5,14,105,107,58,156,45
83.33,7,71,23,30,60,44
87.44,10,74,23,29,70,36
116.37,13,100,20,52,80,56
167.54,20,150,65,41,81,56
138.14,10,122,20,33,89,32
90.84,10,77,40,37,62,58
84.76,8,74,20,29,52,38
42.06,6,35,21,19,35,16
87.31,11,77,29,26,49,35
129.02,14,115,47,32,66,48
146.19,17,129,26,45,81,69
174.55,16,156,31,36,96,53
90.31,13,47,50,54,78,32
179.55,13,164,33,33,79,45
98.24,9,84,16,44,71,46
174.4,7,159,64,49,67,55
92.39,13,80,20,28,52,58
124.96,16,112,13,28,61,56
83.55,16,61,36,21,71,42
92.52,9,80,40,24,58,49
124.32,11,45,111,31,64,37
80.43,9,50,21,36,70,31
93.02,13,80,16,31,66,41
86.85,14,74,6,18,67,42
143.48,15,129,40,52,67,44
170.05,16,156,29,28,71,42
171.57,11,150,105,44,77,49
130.61,11,115,17,49,79,43
71.18,9,47,11,21,62,28
62.5,8,44,26,20,53,38
91.77,9,80,27,27,60,32
90.05,11,71,10,29,76,50
78.26,15,47,36,27,67,50
65.74,9,46,31,19,56,35
139.28,7,39,128,39,52,34
54.5,10,42,29,31,38,45
83.51,11,71,27,55,55,43
68.35,13,54,14,56,56,42
68.81,9,48,31,40,58,42
52.28,8,43,9,21,44,23
52.95,11,43,14,23,44,33
106.19,16,93,17,47,62,49
95.66,13,80,17,64,73,52
74.59,13,48,29,34,64,40
95.22,17,80,29,56,69,60
75.52,17,47,21,39,65,42
66.6,11,40,14,23,58,35
101.35,13,54,87,33,66,48
67.19,14,41,14,49,56,50
76.51,10,50,36,49,65,37
66.67,6,44,17,43,57,26
71.11,16,47,20,25,59,58
72.19,16,42,17,58,60,43
44.96,7,32,9,29,38,23
63.59,15,44,20,32,53,48
68.17,15,45,56,36,54,46
115.25,13,101,31,35,67,55
195.09,15,177,34,60,88,53
177.99,17,159,31,55,88,78
95.22,19,80,21,38,71,64
48.77,10,32,20,23,42,16
54.43,8,31,9,48,26,11
47.16,6,31,31,24,40,21
78.28,6,34,9,71,28,27
48.87,8,36,20,31,41,22
53.52,8,36,16,11,46,30
74.21,14,43,41,25,64,44
116.05,16,47,102,25,68,42
70.81,10,44,21,49,60,37
122.78,11,42,81,41,107,30
86.46,15,23,20,31,77,46
48.26,9,28,13,41,33,28
48.34,13,28,21,27,39,40
60.43,10,40,24,20,52,29
67.22,10,33,27,16,60,25
61.6,13,24,11,24,54,37
68.04,14,40,34,31,58,44
61.01,10,32,31,45,51,38
95.9,9,24,87,29,40,35
44.01,7,31,16,21,37,31
53.05,7,37,16,13,45,37
61.86,9,44,16,10,53,33
49.69,9,40,19,11,40,41
49.78,9,36,20,12,42,33
77.05,8,31,16,20,58,66
63.31,11,30,40,30,54,40
60.8,9,33,17,34,53,31
52.3,9,35,7,44,38,30
59.89,9,34,24,16,51,42
76.1,16,39,11,31,54,65
78.88,22,34,51,49,65,63
97.43,23,71,41,69,81,64
104.73,18,87,30,60,81,72
80.86,17,67,24,53,63,54
106.37,16,93,21,42,64,47
98.75,16,77,29,33,83,56
82.11,17,51,29,43,70,53
80.89,17,50,36,54,67,62
80.58,15,67,21,48,62,55
89.77,9,27,21,23,81,43
57.22,6,30,46,20,48,18
114.29,7,31,105,21,45,25
146.51,8,31,138,13,40,31
107.41,8,29,99,36,35,30
89.49,10,27,79,43,46,40
35.85,9,21,16,27,30,17
59.43,8,19,50,44,35,31
53.66,16,26,26,19,45,42
80.32,18,42,34,38,64,67
88.08,20,42,40,39,77,48
63.94,11,35,37,24,52,53
60.18,11,41,23,33,51,36
58.55,8,31,17,14,52,24
50.28,10,32,17,12,42,40
67.85,11,31,36,44,57,48
83.4,16,29,52,28,72,46
64.58,20,36,21,23,56,38
65.65,9,24,24,26,57,42
72.47,10,43,19,32,62,48
164.99,9,42,33,45,152,61
43.69,9,32,17,18,37,22
53.36,11,31,21,14,45,40
54.52,11,30,16,17,47,35
70.32,8,33,20,22,63,29
79.05,11,31,11,53,68,43
62.08,10,31,13,11,55,33
48.7,8,27,33,9,41,35
78.59,9,21,69,14,48,32
65.97,10,26,56,35,45,38
55.36,8,34,11,23,48,30
88.21,8,36,77,22,55,32
69.27,17,15,13,46,59,48
69.14,15,29,23,49,58,50
75.79,9,27,54,58,63,38
95.49,11,26,85,33,46,46
68.25,11,28,14,58,50,36
59.08,7,27,13,20,53,26
62.42,11,34,51,30,52,18
63.11,11,31,29,20,56,25
70.35,13,23,16,12,64,30
83.7,11,23,33,29,74,46
78.86,10,18,11,17,74,22
62.21,8,28,16,13,56,27
57.69,8,29,7,18,51,31
45.22,9,19,7,11,41,18
49.47,14,31,14,11,42,35
58.73,15,31,16,35,51,23
64.66,10,28,40,35,55,42
61.34,9,19,16,43,52,42
65.15,10,21,11,19,58,36
75.56,8,30,11,18,69,28
64.29,7,29,23,15,58,21
62.94,9,31,10,25,56,30
47.4,10,32,26,19,32,40
78.42,9,28,67,31,55,38
111.58,8,26,56,38,100,34
74.72,9,31,64,18,52,37
103.48,9,28,94,19,46,31
64.3,7,24,13,21,58,29
74.16,9,25,36,45,64,42
90.68,9,21,26,51,80,40
55.77,8,19,6,10,49,36
67.1,8,23,55,10,57,21
62.88,11,19,34,32,55,33
72.69,11,19,55,20,62,31
70.21,9,22,27,14,64,27
61.2,9,31,14,29,53,38
56.04,9,31,17,13,49,32
72.72,10,9,19,19,66,34
63.3,13,22,16,12,57,30
57.82,10,25,17,14,50,39
59.48,8,19,10,10,54,27
72.06,11,29,60,41,56,43
59.11,14,24,9,12,51,42
58.46,10,25,39,18,50,33
50.3,11,20,26,17,41,42
71.11,11,21,61,19,51,31
79.19,11,19,40,20,70,42
68.42,9,19,10,14,63,26
61.93,8,29,30,26,55,19
110.44,9,30,50,94,85,25
57.18,8,27,29,28,49,37
110.22,8,17,97,35,68,38
66.1,7,19,30,30,58,37
76.38,9,23,64,39,58,47
70.37,10,24,37,42,59,53
79.16,14,23,13,20,70,48
115.34,11,27,102,42,65,42
84.41,13,20,29,40,62,72
98.99,20,19,30,65,85,61
96.7,16,23,82,19,74,52
64.31,7,28,54,24,49,37
66.39,9,27,34,23,57,44
75.49,9,26,17,23,67,42
71.41,15,24,19,29,61,53
105.18,15,27,59,52,92,52
57.19,8,24,37,24,48,42
62.71,10,29,24,38,54,37
68.11,11,30,26,24,58,50
65.53,14,31,37,16,56,44
73.77,9,23,17,22,68,25
70.92,9,24,44,20,62,27
82.36,14,25,57,31,70,51
105.81,20,16,23,20,92,78
106.87,15,20,19,17,99,40
79.61,13,31,31,28,70,45
53.7,8,33,41,12,45,29
69.9,8,33,60,18,46,38
64.13,8,30,11,14,55,47
73.4,7,34,20,19,65,39
87.54,11,19,65,15,75,40
102.96,14,15,55,21,92,37
147.05,11,29,40,44,137,38
91.71,8,32,16,13,83,43
73.22,16,34,6,17,63,52
80.42,13,23,43,10,71,43
67.7,13,34,37,17,59,38
127.89,13,31,119,17,40,36
103.76,11,29,91,26,65,36
60.25,7,31,24,25,53,31
104.09,8,32,81,70,87,36
115.63,8,33,108,19,32,31
89.06,10,27,79,26,43,45
65.79,9,25,11,19,58,39
72.35,10,21,7,19,66,31
78.72,11,32,24,24,69,47
61.54,11,34,21,28,52,45
62.94,11,38,11,44,51,52
66.14,14,40,21,14,42,57
82.6,16,35,11,16,54,72
59.9,10,26,26,14,52,38
60.96,13,30,33,14,52,42
87.8,18,34,23,18,77,54
70.27,10,33,41,23,61,38
58.85,10,33,31,14,49,48
62.6,10,34,33,17,52,52
117.48,10,31,106,33,54,40
84.43,13,28,14,26,74,54
79.74,9,38,67,47,58,42
115.6,10,31,104,24,55,43
81.24,10,33,55,14,70,39
84.25,8,34,74,18,51,23
61.37,7,34,24,21,53,38
65.24,7,36,26,20,56,43
69.95,7,48,10,58,58,29
71.68,6,42,9,46,62,22
127.99,6,37,115,27,62,47
78.77,7,38,66,48,58,42
55.84,7,38,16,20,47,41
66.67,8,44,17,15,58,27
135.14,7,35,122,23,68,33
173.3,14,44,159,44,62,62
85,14,40,14,39,74,52
75.4,19,44,24,51,64,44
84.29,19,45,11,53,72,55
86.16,10,47,14,19,77,27
85.34,9,44,9,16,77,23
82.3,9,33,11,27,75,30
90.11,9,45,9,45,80,42
108.04,11,77,10,46,92,65
98.39,13,47,16,57,85,61
69.73,9,43,20,17,60,45
66.07,9,38,10,14,58,36
72.93,10,41,17,17,65,20
47.26,8,42,21,16,23,18
170.92,8,44,10,27,162,30
81.96,8,42,72,41,42,33
54.63,8,37,47,16,19,26
72.73,11,35,17,19,65,33
66.12,13,44,11,15,57,37
92.49,22,42,27,29,83,37
70.69,10,45,9,25,61,43
76.41,13,45,27,51,65,42
66.78,17,42,29,57,43,24
69.37,11,45,21,60,33,22
55.62,10,46,39,18,43,38
61.04,14,50,33,27,49,47
84.27,7,46,59,70,65,29
150.47,8,48,54,133,85,49
76.81,8,40,55,64,56,39
53.21,10,39,17,26,28,45
92.86,11,47,46,44,79,64
65.24,10,50,10,47,50,54
68.52,9,36,11,18,61,29
72.74,8,45,7,28,64,18
53.87,8,44,44,27,41,30
48.8,8,40,26,15,38,40
61.73,8,50,10,30,47,51
66.46,19,54,54,25,51,53
65.89,10,36,56,16,46,37
51.37,13,43,4,26,41,28
95.84,7,44,33,86,41,23
80.04,10,44,64,66,38,54
106.38,9,47,65,40,92,56
71.82,8,47,9,28,61,51
88.19,10,48,17,76,57,40
59.17,7,47,17,33,49,41
60.71,7,45,14,18,52,25
74.86,7,64,17,20,55,36
87.22,13,44,6,30,76,54
76.21,8,43,11,23,67,40
67.34,8,50,14,34,52,56
67.86,8,50,6,48,57,37
65.28,10,46,26,13,54,54
76.07,8,33,41,24,67,34
74.58,10,43,26,23,64,49
90.31,9,33,9,22,80,53
66.13,9,47,26,26,55,51
55.68,8,38,24,31,44,46
81.98,8,44,71,21,48,48
101.6,10,90,13,32,53,53
55.45,17,44,17,17,40,46
65.1,14,51,29,29,43,54
116.5,15,101,43,42,54,73
115.07,13,100,51,66,51,60
59.62,14,40,29,48,35,49
83.99,9,71,37,28,52,60
129.71,10,115,10,33,59,72
184.38,10,169,11,48,78,48
128.08,7,112,67,44,74,34
57.01,14,38,7,40,48,38
67.04,22,44,56,16,50,37
126.81,9,115,11,35,56,48
154.82,6,140,6,66,70,42
98.68,9,87,41,35,54,37
92.34,10,80,20,55,57,27
159.53,9,147,9,33,66,34
80.81,7,54,27,52,69,25
80.07,8,67,33,57,58,39
59.99,9,39,21,39,51,34
51.81,10,40,39,13,43,25
58.33,8,46,13,12,49,37
91.91,8,58,79,37,53,37
97.09,6,84,59,40,56,29
113.39,19,43,103,31,45,34
71.72,20,39,60,32,52,46
62.33,18,44,31,29,52,45
76.52,9,64,33,31,58,49
154.32,10,140,59,52,61,54
161.54,7,147,16,50,69,56
159.99,6,147,10,39,68,29
76.67,7,64,6,36,62,49
74.13,8,49,39,54,62,36
56.24,9,45,16,24,47,32
116.87,7,105,9,31,56,52
190.41,7,177,13,39,64,54
117.8,7,105,14,41,64,40
71.34,6,61,20,19,54,28
103.98,6,90,11,50,70,35
89.02,8,77,10,36,62,32
69.65,7,54,7,36,59,27
79.18,9,67,10,37,59,46
98.78,10,84,70,27,54,47
142.44,14,126,62,54,76,36
163.42,11,150,43,30,63,48
65.01,14,36,23,56,41,23
102.82,9,90,24,45,59,50
153.6,9,140,39,49,61,52
208.67,10,192,13,70,77,63
101.55,11,84,37,35,84,68
175.26,10,161,7,32,71,54
120.77,8,105,13,41,84,39
198.56,10,179,11,76,96,52
145.31,8,129,65,53,74,41
117.89,7,61,67,59,103,27
150.54,9,129,84,67,99,53
215.22,8,195,92,64,82,48
112.11,20,84,94,53,69,40
64.1,6,38,7,34,56,25
83.41,8,71,31,33,58,47
58.17,6,43,40,44,48,28
116.51,6,100,33,27,87,44
149.16,5,136,17,46,62,51
132.97,10,115,14,42,74,87
131.5,15,115,14,38,81,63
139.12,9,122,69,33,61,78
120.29,10,105,26,46,62,71
114.71,7,100,57,57,65,45
121.99,13,108,31,50,66,42
91.59,22,80,11,12,59,39
68.05,20,51,21,29,57,44
152.75,11,140,14,38,60,52
94.17,9,80,11,33,67,63
146.12,8,129,44,76,72,58
71.63,6,58,7,24,60,45
100.7,8,87,9,54,66,42
66.3,7,50,21,43,55,49
62.65,7,51,7,37,52,41
62.53,7,44,9,19,54,26
77.79,10,64,23,29,64,61
163.66,8,150,9,40,68,48
75.93,8,64,7,25,58,50
128.07,13,115,24,38,64,42
199.13,13,185,13,52,67,53
222.54,10,206,20,62,76,68
120.67,14,108,14,35,64,39
54.45,7,44,24,25,45,36
114.94,8,100,6,31,45,79
154.52,8,140,9,58,58,68
80.69,9,61,4,31,54,68
61.76,11,40,16,19,53,39
57.87,7,33,17,49,40,36
51.42,7,38,36,29,41,42
61.74,8,41,14,19,53,37
106.24,8,45,6,21,93,69
83.04,8,61,27,31,69,65
90.31,8,77,9,61,58,50
74.55,6,42,6,26,65,45
76.8,7,44,49,23,36,66
77.24,9,64,30,30,53,62
110.81,7,97,41,26,59,63
78.39,7,49,43,43,61,65
75.84,8,50,34,24,54,64
116.09,6,93,13,31,98,64
141.82,6,129,14,44,60,52
191.65,6,177,30,47,68,57
211.12,6,195,41,53,77,52
67.69,6,42,9,33,59,25
72.03,6,61,4,21,55,44
92.14,9,67,77,34,62,61
103.84,8,90,64,24,56,44
113.74,8,101,29,34,62,42
97.59,7,84,13,57,63,48
60.69,7,35,1,19,54,17
67.97,6,43,1,23,60,12
69.14,13,49,19,24,59,36
83.39,9,71,7,46,60,42
64.98,8,47,7,30,52,54
95.75,8,84,16,30,56,47
73.36,10,50,19,29,62,52
41.49,6,32,33,19,34,25
48.29,8,34,7,18,41,32
55.03,8,40,13,27,41,46
81.97,7,71,7,44,52,38
127.35,6,115,17,30,60,47
71.61,9,36,30,60,55,39
55.11,9,41,41,20,45,45
79.7,9,67,23,25,59,56
83.33,10,71,16,23,58,55
74.15,8,42,13,38,63,53
55.58,8,29,31,46,44,34
58.72,9,41,9,49,40,44
65.84,7,33,23,56,35,46
61.74,8,35,13,44,52,42
54.89,6,29,39,36,46,30
46.22,7,31,29,16,38,38
67.79,8,42,10,57,38,51
70.57,8,47,20,42,60,44
66.14,7,36,13,33,58,35
53.25,8,39,14,32,44,42
61.96,9,40,14,27,52,47
97.47,14,84,33,41,64,45
63.26,7,39,13,24,55,32
67.96,13,39,11,22,58,48
55.93,8,46,10,41,46,35
71.18,8,28,4,24,64,34
71.82,7,47,51,56,59,43
49.51,6,26,29,31,32,42
47.94,6,25,29,29,41,29
47.16,7,32,16,16,39,39
46.51,7,36,13,34,38,38
67.57,6,45,6,40,58,32
49.75,9,28,24,19,36,42
55.37,9,37,33,46,31,41
47.21,11,31,11,19,33,40
69.43,8,31,10,30,61,40
52.62,7,31,7,18,46,28
57.04,8,31,46,17,47,42
62.32,8,46,6,30,48,52
64.33,6,29,11,20,48,55
43.58,5,23,21,30,37,23
43.81,8,18,16,20,38,27
75.58,7,29,67,19,39,34
67.29,9,38,6,20,58,45
71.31,7,24,4,27,63,42
70.07,7,26,6,26,64,27
65.78,7,34,7,35,58,31
58.42,6,33,20,31,51,23
30.55,8,22,14,23,24,25
57.63,8,29,10,30,51,20
50.76,9,32,14,44,23,22
145.05,10,31,11,138,30,29
109.66,7,30,46,100,35,17
62.29,7,30,16,45,53,31
112.02,7,30,97,55,72,40
42.18,7,35,10,31,32,28
40.35,7,34,9,10,28,30
49.05,8,36,6,9,39,41
63.38,8,36,9,16,55,40
88.71,14,19,10,31,78,56
99.01,15,27,7,37,91,31
93.04,11,21,10,40,85,26
90.77,15,19,9,32,83,36
72.21,16,33,7,26,65,27
48.73,5,36,20,30,41,19
48.59,8,24,43,15,25,13
56.75,9,24,39,24,48,37
73.9,9,19,9,20,67,35
105.5,10,19,41,54,94,42
107.73,14,26,21,52,94,67
120.03,17,24,19,49,108,57
96.85,13,22,19,28,87,50
91.38,9,30,17,41,82,42
123.69,13,29,19,51,113,39
124.13,15,26,11,66,111,46
90.27,8,32,26,37,82,26
87.97,5,27,75,61,57,19
50.34,6,28,16,23,44,26
60.07,7,18,27,31,53,29
67.07,7,23,7,53,57,29
65.48,9,26,54,49,52,31
105.27,11,21,92,60,60,37
76.63,9,20,17,41,68,33
91.37,10,24,17,34,84,27
85.18,13,25,7,37,77,36
79.07,7,23,24,26,73,22
73.52,8,26,9,30,67,23
47.61,7,25,27,31,40,33
41.39,8,30,21,22,34,33
58.5,8,11,10,22,53,26
77.64,8,25,57,16,67,22
44.35,7,30,10,19,38,24
