Wens AQI,CO,Ozone,SO2,PM10,PM25,NO2
68.58,14,40,1,12,59,47
68.26,13,44,1,17,59,41
57.76,6,39,1,9,50,32
56.54,7,44,1,12,48,31
65.53,13,43,3,7,57,33
59.98,15,45,4,7,35,51
69.24,13,47,3,10,34,60
72.05,16,37,6,21,56,61
75.05,14,44,9,24,63,60
76.3,10,39,3,26,67,44
81.85,5,27,1,22,76,25
59.69,5,34,1,9,53,26
70.35,6,41,3,25,62,31
68.13,6,31,3,24,61,33
48.4,3,41,0,7,39,27
51.59,5,45,1,19,32,26
49.77,6,39,1,12,42,31
50,3,43,0,7,38,22
60.24,7,44,3,11,52,25
62.18,14,46,3,11,52,49
65.34,14,42,7,22,56,43
69.35,9,32,3,17,60,48
64.09,9,35,1,10,57,29
59.75,5,45,3,11,51,33
61.6,6,46,1,16,53,25
57.65,3,49,1,14,48,22
54.56,10,46,3,14,38,41
56.24,8,47,13,30,40,42
67.46,11,45,4,20,58,41
99.08,11,84,4,31,78,50
120.19,9,105,7,37,81,41
106.41,9,90,7,33,89,43
94.24,5,61,0,33,83,17
83.97,11,58,4,23,73,31
77.76,5,61,1,35,66,36
95.72,8,77,3,48,81,29
111.95,6,51,3,51,101,30
72.86,6,48,1,37,63,34
63.75,7,40,1,24,56,20
64.83,8,50,6,28,55,31
102.83,13,87,11,28,67,77
114.61,10,101,13,30,67,52
83.73,7,71,7,31,65,43
67.23,6,58,1,35,42,42
69.53,9,58,1,22,47,57
124.92,18,112,7,37,62,49
98.72,13,87,4,26,60,38
65.1,5,47,1,22,56,30
71.08,5,61,3,15,40,51
97.78,13,87,4,19,46,52
55.96,3,47,1,17,46,33
68.52,5,54,6,30,58,33
99.68,9,87,9,28,67,36
118.15,8,105,4,25,72,33
116.34,7,101,4,41,83,33
125.07,7,108,4,45,92,42
127.77,6,112,4,48,83,38
83.19,5,67,4,44,70,40
81.19,3,64,4,38,69,29
73.02,6,58,1,33,62,27
68.58,5,58,1,27,58,21
67.94,3,46,1,26,59,29
73.24,3,47,1,21,64,34
74.87,5,44,1,23,66,34
75.81,9,54,1,26,65,40
117.87,9,105,7,31,63,51
145.38,9,133,6,22,64,42
120.19,7,108,4,28,65,34
120.95,6,108,3,35,66,44
178.29,7,164,4,44,75,33
137.26,5,122,4,47,81,31
101.75,5,87,4,47,78,28
73.32,5,47,1,36,64,18
64.21,3,45,1,23,56,12
64.31,3,46,0,15,56,21
75.29,6,64,1,28,61,29
88.12,5,77,1,23,62,25
81.31,5,71,4,21,54,33
74.88,5,64,1,26,59,28
83.41,5,71,1,28,70,20
85.57,5,58,1,26,75,23
77.75,3,54,1,26,68,14
70.99,3,46,1,21,62,32
75.21,3,64,1,22,62,28
78.92,5,67,1,23,63,38
74.61,5,64,1,25,58,26
57.53,3,45,1,13,49,29
62.94,5,42,4,22,55,20
77.58,6,54,3,19,68,19
102.77,5,90,4,32,71,19
108.45,5,93,1,38,86,27
67.93,3,54,3,26,58,22
66.59,3,51,1,21,57,29
98.88,6,87,1,30,63,34
148.82,7,136,3,30,70,31
146.82,6,133,6,31,77,27
144.72,5,129,1,61,80,28
94.77,3,74,1,42,81,25
97.83,3,84,0,36,75,36
118.85,5,105,4,33,75,36
153.72,8,140,6,35,70,46
135.92,6,122,3,45,72,36
113.42,6,101,4,34,66,33
153.07,7,140,4,44,67,32
133.47,6,119,1,50,74,37
140.06,6,126,4,48,72,35
123.08,6,108,6,35,81,41
87.37,6,74,3,36,72,31
76.97,3,47,3,31,68,14
66.95,3,45,3,19,59,8
86.02,3,74,0,23,66,32
128.76,6,115,3,36,75,28
188.09,8,172,1,45,87,31
191.07,6,172,3,50,106,26
202.23,5,185,3,45,95,30
141.53,5,126,1,33,89,21
134.12,3,122,1,27,70,10
138.4,3,126,4,34,67,27
137.73,3,126,3,32,62,34
128.01,6,115,3,39,69,28
128.53,5,115,3,33,75,25
105.72,3,93,1,32,71,20
112.14,3,101,1,28,63,11
100.54,3,90,3,23,60,15
103.19,3,93,3,27,55,25
94.88,3,84,3,30,59,22
134.09,3,93,6,33,118,17
188.93,6,122,3,74,166,39
160.62,10,147,10,31,66,56
199.21,7,185,7,54,70,40
134.52,6,122,3,33,68,26
122.99,5,108,3,68,72,33
122.01,5,108,9,51,71,29
102.14,6,90,10,49,59,29
69.21,5,58,13,40,56,25
92.16,5,80,1,46,61,30
97.9,5,87,7,31,58,23
103.41,5,93,3,27,57,19
108.95,3,97,1,40,62,29
142,5,129,1,43,66,42
128.52,5,115,6,42,71,30
135,5,122,3,49,66,26
94.61,5,84,6,27,56,30
75.89,3,67,3,20,50,15
82.33,3,74,6,19,45,21
161.82,6,150,3,39,60,36
209.47,17,195,6,49,72,41
200.12,7,185,3,53,78,30
205.76,7,190,1,50,83,33
187.73,7,172,6,48,83,34
149.65,7,136,3,34,76,19
119.16,6,108,7,29,61,18
133.49,7,122,4,36,59,33
109.19,7,97,4,55,56,43
90.85,7,80,1,35,54,38
126.62,7,115,7,37,60,28
125.37,7,112,3,35,70,40
170.82,7,154,4,52,90,27
164.23,7,151,3,34,72,28
211.67,7,197,6,57,72,41
217.56,8,201,3,51,84,55
124.26,6,112,3,33,60,49
192.29,7,172,1,47,113,42
105.13,7,93,4,35,62,39
84.77,7,74,6,30,57,26
100.78,5,90,1,28,59,21
97.42,6,87,4,28,56,23
90.41,6,80,3,28,55,29
111.27,6,100,3,33,59,31
109.63,6,97,4,40,67,21
143.38,6,129,1,44,77,25
139.9,6,126,6,40,76,16
150.4,6,136,3,44,77,25
116.39,6,101,1,45,83,28
127.67,6,112,3,46,84,31
106.24,7,93,4,40,70,28
107.14,7,93,3,39,76,31
142.86,8,126,1,45,92,32
164.8,9,147,1,46,99,23
148.69,8,133,3,40,88,15
135.07,7,119,1,44,88,26
114.37,6,101,1,41,71,27
82.18,7,71,4,30,59,31
110.82,7,97,6,54,68,36
176.82,7,164,3,43,66,30
128.16,7,115,0,40,70,26
114.17,5,101,1,34,74,13
96.69,5,84,1,40,68,19
109.66,7,97,3,37,66,37
102.28,7,90,0,32,64,38
111.39,7,97,0,35,78,37
160.4,7,147,7,45,68,37
207.67,9,192,3,38,83,45
157.03,9,143,3,31,74,42
138.41,7,126,3,37,64,38
135.27,6,122,6,37,70,37
127.98,7,115,3,39,68,33
105.82,8,93,7,32,63,50
78.79,13,67,10,24,56,51
103.44,8,93,6,11,55,35
96.82,9,87,4,15,52,30
99.28,11,87,9,46,58,47
116.03,9,105,3,21,54,46
144.88,9,133,3,31,60,41
122.59,8,108,0,68,67,44
119.59,7,105,4,66,69,38
126.87,7,115,6,41,60,31
107.36,6,97,9,30,54,26
73.63,6,61,1,35,62,30
82.87,6,58,3,46,71,36
125.62,7,112,3,52,67,40
164.97,9,150,3,56,74,43
115.67,8,100,24,52,79,33
75,6,64,4,31,59,22
62.61,6,50,7,18,53,31
80.06,10,43,3,19,68,62
53.12,7,38,7,28,45,33
47.06,5,29,0,23,41,23
40.55,6,34,1,11,32,28
52.26,5,44,4,21,42,28
65.09,7,54,0,47,54,25
61.36,6,50,1,24,52,25
62.54,7,49,4,23,53,31
61.92,5,51,1,23,52,34
58.56,5,49,1,20,48,37
61.03,7,47,1,29,51,45
62.31,11,50,1,24,52,42
52.65,5,45,0,10,40,27
62.66,5,47,1,20,54,22
67.75,16,51,1,26,45,57
69.67,17,43,6,21,58,58
71.82,18,47,10,38,55,60
78.49,16,48,3,22,62,66
81.27,17,58,4,22,55,69
79.09,18,67,4,17,56,57
101.74,13,90,1,16,61,40
87.55,6,74,4,32,71,42
89.06,8,71,1,48,75,42
80.2,10,61,3,31,68,44
115.66,9,100,3,35,84,43
118.01,19,101,7,43,77,79
141.82,17,126,11,31,80,55
147.05,13,129,3,28,102,38
155.01,13,133,1,57,119,52
83.02,8,51,1,40,72,48
74.02,13,45,7,22,62,60
68.89,20,46,4,25,58,51
74.76,22,49,10,26,63,55
78.16,22,58,7,25,66,49
104.68,19,90,4,43,74,46
83.64,11,64,1,28,71,45
69.2,7,51,0,33,59,35
71.58,8,54,0,31,61,34
85.8,16,67,1,46,71,68
84.3,18,49,1,19,54,73
128.83,19,51,14,52,117,48
139.03,24,87,4,43,122,52
77.8,17,40,6,20,60,66
83.75,15,39,6,17,54,73
76.57,16,37,3,21,53,66
78.13,14,34,3,31,50,68
82.46,20,32,7,41,70,62
88.22,18,48,3,29,78,41
126.47,17,74,7,28,112,48
144.69,20,37,6,34,130,78
115.32,28,47,4,31,102,65
92.49,16,44,4,34,81,55
61.15,9,37,1,13,54,23
66.57,15,36,0,16,59,31
68.36,11,35,1,19,61,30
68.05,11,39,1,11,60,35
66.59,14,38,1,25,46,57
72.25,17,36,10,18,51,62
62.71,15,38,1,25,54,40
46.15,5,39,0,5,28,37
48.43,8,34,1,8,36,41
54.94,9,38,1,10,47,37
46.12,10,39,0,6,34,34
66.03,14,34,1,12,56,52
62.91,13,35,3,21,43,54
64.87,15,29,1,8,33,58
52.18,6,31,0,3,27,46
50.12,15,33,1,8,40,42
64.52,18,33,11,15,57,34
69.32,24,32,1,14,62,33
75.47,16,26,3,41,64,57
91.99,19,33,3,19,81,57
87.37,14,35,1,19,77,53
93.08,25,31,4,17,80,71
91.33,26,29,3,31,71,78
143.56,23,34,4,23,134,46
99.11,28,33,13,31,90,41
67.98,18,31,1,18,60,38
65.16,11,32,1,14,56,47
95.54,22,31,3,16,83,68
100.24,35,31,6,33,85,81
92.04,18,35,3,25,81,56
113.06,20,31,4,47,102,51
130.35,19,38,3,22,121,44
138.25,19,36,3,32,130,36
46.41,7,39,1,8,38,28
69.38,13,36,1,8,61,41
55.19,10,39,1,14,47,37
66.4,13,39,4,35,43,57
85.85,24,37,3,12,75,55
104.24,33,35,6,11,96,37
67.98,16,41,1,15,59,42
